Date,ABB,GEBERIT,GIVAUDAN,HOLCIM,KUEHNE+NAGEL,LOGITECH,LONZA,NESTLE,NOVARTIS,PARTNERS GROUP,RICHEMONT,ROCHE,SIKA,SONOVA,SWISS LIFE,SWISS RE,SWISSCOM,UBS,ZURICH,SMI
2020-10-01,22.79603992,543.8,4036.0,41.94,182.85,71.6,576.6,110.14,80.4,851.4,62.16,315.2,229.7,236.7,347.3,68.3,491.3,11.22,321.7,10238.12
2020-09-30,22.6319702,545.8,3970.0,41.99,179.3,71.68,568.6,109.34,79.91,847.6,61.7,315.15,226.3,233.6,348.5,68.28,488.6,11.15,320.7,10187.0
2020-09-29,22.76708644,542.8,3961.0,41.79,181.3,70.66,570.4,109.7,80.5,850.6,61.88,320.2,224.3,233.1,346.9,68.5,492.2,11.01,321.4,10229.3
2020-09-28,22.69952832,540.4,3966.0,42.19,179.7,68.38,566.4,109.88,80.79,863.4,62.2,328.0,222.2,234.6,350.7,69.76,495.5,11.07,326.4,10308.67
2020-09-25,22.35208656,533.2,3942.0,41.37,179.8,67.62,568.8,109.76,80.31,838.8,60.6,330.95,221.7,205.1,339.9,67.3,494.0,10.51,319.1,10216.28
2020-09-24,22.31348192,531.0,3968.0,41.26,180.6,68.32,566.4,108.22,80.2,834.2,60.84,331.8,220.7,205.6,345.5,68.16,498.4,10.78,321.9,10211.53
2020-09-23,22.42929584,532.0,4006.0,41.97,180.8,68.6,576.4,109.06,81.31,848.2,61.62,334.3,223.2,209.9,351.4,69.06,501.0,10.91,328.3,10330.06
2020-09-22,22.27487728,524.2,4009.0,42.0,178.25,66.72,569.4,109.2,81.67,837.8,61.38,340.35,217.8,207.1,351.2,69.04,503.0,11.23,329.2,10355.57
2020-09-21,22.12045872,522.8,4050.0,41.68,174.1,65.54,572.0,108.42,81.58,833.4,61.42,338.0,217.1,211.5,353.9,69.6,499.2,11.37,331.4,10325.44
2020-09-18,22.98906312,528.4,4072.0,43.61,177.4,64.78,572.2,108.42,82.93,854.2,63.76,343.1,223.6,220.2,369.3,73.2,499.5,12.03,344.2,10539.17
2020-09-17,22.8732492,529.0,4058.0,43.95,177.65,64.66,563.0,109.4,82.3,856.6,65.04,336.9,222.6,222.4,371.6,74.48,500.6,12.27,341.0,10519.33
2020-09-16,23.08557472,532.0,4052.0,44.19,178.4,64.82,559.8,110.26,82.27,867.2,65.9,337.15,220.1,221.6,375.0,75.48,500.6,12.35,344.9,10552.04
2020-09-15,22.9697608,527.4,4010.0,44.14,176.45,64.54,557.4,109.64,83.06,862.0,66.64,335.45,219.1,220.2,373.6,75.34,495.6,12.29,342.0,10520.0
2020-09-14,22.95045848,523.6,3963.0,43.97,175.7,64.1,550.6,109.7,81.9,870.6,66.54,330.0,217.0,217.7,376.1,75.72,494.5,12.52,340.5,10457.43
2020-09-11,23.00836544,521.4,3970.0,44.08,174.75,63.14,547.4,109.98,81.8,879.2,65.98,329.35,218.8,217.7,377.6,76.7,500.4,12.25,342.0,10439.52
2020-09-10,23.09522588,520.0,3940.0,43.57,174.9,63.3,547.2,109.68,81.06,874.0,64.1,327.5,217.4,213.7,376.4,76.7,501.6,12.21,341.0,10387.44
2020-09-09,23.20138864,526.2,3955.0,43.45,176.15,63.62,548.6,110.02,81.12,883.6,61.44,329.1,217.3,210.7,380.5,78.4,509.4,12.32,341.4,10406.57
2020-09-08,22.83464456,519.6,3853.0,42.67,172.8,62.84,544.0,108.26,80.13,870.6,62.34,323.45,214.2,209.1,371.7,75.28,500.0,12.02,336.2,10250.44
2020-09-07,22.88290036,517.6,3864.0,42.66,172.2,64.1,553.8,108.72,80.15,880.2,62.58,322.25,216.8,213.3,377.0,75.12,505.0,12.29,339.8,10297.8
2020-09-04,22.41964468,509.4,3799.0,42.07,171.75,62.74,539.2,108.32,78.78,868.0,61.82,317.25,213.1,207.6,368.5,73.5,502.6,12.29,334.7,10153.09
2020-09-03,22.1494122,512.8,3818.0,42.36,174.5,64.54,549.2,109.34,79.18,883.6,61.96,320.05,211.7,209.4,371.1,74.5,503.0,12.23,338.2,10220.64
2020-09-02,22.57406324,528.2,3908.0,43.44,177.1,68.68,568.4,110.04,80.51,919.2,61.94,328.1,220.1,219.6,373.0,74.62,504.6,12.43,341.9,10384.84
2020-09-01,22.38104004,520.4,3828.0,43.09,175.75,68.3,552.8,108.64,78.99,910.4,60.5,318.0,216.0,211.0,369.4,73.3,496.7,12.19,337.0,10188.85
2020-08-31,22.16871452,520.6,3790.0,42.9,175.05,66.82,560.4,108.56,78.04,917.8,59.76,315.7,216.6,211.1,364.8,72.64,500.0,12.15,334.0,10135.56
2020-08-28,22.45824932,522.8,3767.0,43.0,175.5,65.5,552.8,108.86,78.17,914.8,60.12,313.5,214.2,213.4,372.4,73.58,504.2,12.36,339.7,10164.49
2020-08-27,22.55476092,526.4,3798.0,43.08,174.75,66.68,559.2,110.18,78.95,919.8,59.82,316.7,214.2,213.7,370.8,73.34,511.2,12.29,338.6,10240.46
2020-08-26,22.88290036,529.0,3853.0,43.69,174.2,67.58,564.0,110.56,78.78,924.2,59.54,321.8,217.4,213.2,372.0,74.14,511.4,12.38,341.5,10309.65
2020-08-25,22.68987716,521.4,3788.0,43.39,171.2,66.8,558.0,109.72,78.48,917.0,59.2,318.35,212.8,213.1,369.1,74.18,510.0,12.23,340.2,10231.25
2020-08-24,22.8732492,526.6,3829.0,44.02,169.4,67.5,562.2,110.74,78.63,919.6,59.74,321.6,215.0,213.5,373.1,74.32,518.8,12.27,341.1,10308.39
2020-08-21,22.680226,522.0,3788.0,43.31,168.0,67.86,557.2,110.0,78.52,908.4,58.66,320.35,212.6,210.9,366.2,72.98,515.6,12.03,335.8,10218.2
2020-08-20,22.76708644,519.2,3776.0,43.38,168.0,68.5,557.2,109.98,78.13,908.4,59.0,323.85,211.5,212.9,364.4,73.16,518.0,12.03,336.8,10229.92
2020-08-19,23.24964444,524.8,3804.0,43.75,168.5,68.24,563.8,110.86,78.41,913.8,60.06,322.6,211.9,216.0,359.1,73.46,523.0,12.15,340.1,10310.01
2020-08-18,23.0662724,520.2,3774.0,43.53,166.7,66.84,560.4,108.98,77.29,907.8,59.76,315.15,210.1,210.8,354.4,72.76,511.6,12.14,336.8,10168.4
2020-08-17,23.2592956,519.4,3804.0,43.86,167.2,68.46,566.6,109.18,77.82,910.0,60.14,315.1,210.6,213.1,352.9,72.68,508.0,12.29,339.2,10228.06
2020-08-14,23.0180166,517.0,3747.0,43.97,165.15,67.0,555.4,108.7,77.25,905.0,59.9,310.7,207.4,216.2,353.7,73.08,505.0,12.33,344.1,10163.6
2020-08-13,23.29790024,523.0,3827.0,44.5,166.4,68.26,564.8,109.08,77.79,909.4,60.04,315.4,211.2,215.8,353.9,73.56,506.0,12.41,345.2,10260.11
2020-08-12,23.3558072,521.2,3802.0,44.59,166.8,67.32,558.2,109.02,77.42,909.4,59.7,317.4,209.0,213.7,348.5,74.14,506.8,12.52,354.4,10278.66
2020-08-11,23.19173748,516.6,3721.0,44.38,163.35,66.28,546.8,108.08,76.21,897.8,59.24,312.9,205.7,210.9,345.1,73.24,494.3,12.32,350.1,10153.24
2020-08-10,22.921505,514.8,3755.0,43.91,161.05,65.56,562.6,107.9,75.49,889.6,57.44,313.65,204.1,206.8,340.0,71.5,486.8,12.28,348.3,10090.91
2020-08-07,22.84429572,516.0,3769.0,43.5,161.6,67.54,571.0,107.68,75.5,895.8,57.34,314.2,205.0,210.0,335.3,70.2,481.8,12.19,343.3,10068.03
2020-08-06,22.75743528,515.4,3752.0,43.51,161.45,66.9,567.8,107.4,76.01,894.0,57.06,315.05,203.6,205.8,334.7,70.36,479.8,12.24,342.4,10067.13
2020-08-05,22.7284818,514.0,3780.0,43.81,159.25,66.9,566.6,107.82,75.95,890.8,57.1,317.25,203.9,206.6,337.0,71.26,487.6,12.21,343.6,10097.97
2020-08-04,22.64162136,511.8,3780.0,43.63,159.5,66.4,565.4,109.16,77.09,884.4,56.78,321.1,203.9,205.2,338.9,71.76,493.7,12.0,345.5,10162.04
2020-08-03,22.88290036,516.0,3858.0,43.84,160.4,68.28,582.4,109.32,77.39,901.0,56.68,324.4,206.7,211.0,339.1,72.58,492.6,11.84,346.4,10229.67
2020-07-31,21.97569132,503.2,3761.0,43.01,156.9,66.28,568.6,108.1,75.47,881.2,56.5,316.1,200.5,205.6,332.9,71.76,485.8,11.68,336.2,10005.9
2020-07-30,22.2941796,508.8,3738.0,43.25,158.75,65.22,566.0,109.92,76.36,878.8,57.48,321.45,202.9,207.5,334.3,71.22,487.8,11.74,336.4,10095.34
2020-07-29,22.84429572,517.6,3776.0,44.41,160.45,65.06,567.4,110.68,77.11,895.6,58.26,328.55,208.3,212.7,347.5,74.46,494.1,11.98,349.7,10272.81
2020-07-28,22.94080732,513.0,3772.0,44.3,160.0,64.42,571.0,110.64,77.48,890.0,58.08,326.75,207.9,207.4,346.2,74.44,490.0,12.08,350.3,10277.2
2020-07-27,23.05662124,514.6,3800.0,44.41,160.1,64.96,564.4,110.48,77.87,888.4,59.4,320.65,207.9,207.1,346.4,74.34,491.4,12.3,350.7,10272.34
2020-07-24,22.95045848,506.2,3768.0,44.1,159.7,63.7,563.2,109.48,78.07,889.6,59.02,318.9,203.0,203.8,348.5,74.44,494.1,12.17,347.7,10214.21
2020-07-23,23.33650488,509.2,3793.0,44.86,161.3,66.64,568.2,111.28,79.75,899.4,59.88,328.1,205.5,209.9,351.3,74.22,495.5,12.16,350.1,10383.38
2020-07-22,23.162784,509.0,3801.0,44.73,161.15,67.8,567.0,109.44,80.5,899.2,59.76,338.7,200.9,211.0,356.9,77.0,498.0,12.36,350.0,10439.04
2020-07-21,22.52580744,508.4,3748.0,44.72,158.9,66.1,567.0,108.36,81.12,895.6,60.96,341.05,200.3,211.1,356.400031,77.26,500.0,12.31,351.8,10444.05
2020-07-20,22.52580744,508.4,3782.0,44.6,162.65,66.2,565.6,108.56,82.71,894.0,61.22,342.8,199.95,209.9,352.5539875,76.2,502.2,12.02,349.2,10470.92
2020-07-17,22.40034236,498.9,3730.0,44.16,159.9,65.0,549.2,108.74,82.36,888.4,61.0,341.4,196.0,205.7,350.7788905,75.82,500.2,12.07,346.1,10410.52
2020-07-16,22.57406324,501.4,3719.0,44.21,160.45,63.84,564.2,108.46,82.41,895.0,61.38,339.75,197.4,206.0,355.0194,76.84,500.0,12.07,349.2,10433.43
2020-07-15,22.47755164,487.0,3712.0,43.98,160.3,62.84,562.4,108.86,83.03,889.6,64.34,339.15,195.65,208.8,353.7373855,76.32,496.6,12.07,348.8,10460.01
2020-07-14,22.23627264,485.6,3688.0,43.04,157.2,61.42,538.0,106.84,81.5,873.0,62.6,331.55,192.05,198.3,352.455371,75.68,500.4,12.16,345.3,10259.5
2020-07-13,22.16871452,486.6,3675.0,42.77,156.85,63.96,542.4,107.5,82.18,892.4,63.3,336.9,193.0,202.1,346.538381,74.44,495.7,11.8,342.0,10300.96
2020-07-10,22.15906336,484.3,3622.0,42.49,157.2,63.1,538.4,107.16,82.0,881.8,62.64,332.05,190.6,199.7,346.341148,74.48,492.2,11.93,340.8,10229.97
2020-07-09,22.0046448,482.4,3576.0,41.79,155.4,62.4,527.2,105.58,81.9,879.4,62.22,332.95,187.1,200.0,340.029692,73.04,489.0,11.67,335.1,10143.38
2020-07-08,22.197668,481.5,3539.0,42.32,156.85,61.74,527.2,105.98,82.5,876.0,62.32,330.55,186.65,197.65,343.974352,74.26,491.1,11.87,338.0,10178.41
2020-07-07,22.07220292,485.5,3541.0,42.89,158.4,61.82,525.0,105.26,83.1,874.2,63.26,331.15,186.45,200.3,348.707944,75.12,490.1,11.71,338.5,10207.96
2020-07-06,21.98534248,483.4,3554.0,43.13,159.65,62.32,519.6,105.98,83.47,879.0,62.42,332.45,187.35,202.8,352.849837,75.7,495.0,11.93,342.0,10253.38
2020-07-03,21.49313332,480.3,3503.0,42.56,158.45,60.98,512.6,105.12,82.38,872.0,61.5,328.8,183.65,192.5,348.116245,74.4,493.3,11.65,338.2,10125.84
2020-07-02,21.5220868,485.0,3533.0,42.61,158.15,61.6,507.2,105.76,83.04,868.0,61.6,332.9,185.55,195.6,348.116245,74.7,496.2,11.65,340.0,10187.56
2020-07-01,21.11673808,479.4,3509.0,41.25,157.35,60.74,502.0,105.26,82.81,870.0,60.08,332.8,182.45,191.45,340.424158,72.54,491.9,11.41,334.3,10089.67
2020-06-30,20.58592428,474.2,3528.0,41.51,157.4,61.86,500.2,104.74,82.42,859.4,60.44,328.35,182.35,189.15,346.143915,73.06,495.9,11.54,334.2,10045.3
2020-06-29,20.4122034,471.9,3455.0,41.28,156.25,60.68,496.8,104.92,83.37,855.6,60.4,331.45,183.4,190.9,342.988187,72.5,494.9,11.38,332.2,10060.46
2020-06-26,20.11301744,466.9,3439.0,40.65,154.3,59.68,498.9,105.04,83.17,852.0,60.08,333.5,181.55,193.65,340.818624,71.84,491.4,11.22,330.6,10041.91
2020-06-25,20.10336628,462.9,3423.0,40.38,153.8,59.14,496.7,105.24,84.6,849.4,60.36,337.4,182.65,190.85,344.960517,72.7,496.8,11.4,330.6,10089.83
2020-06-24,20.08406396,466.3,3386.0,40.31,157.3,59.22,492.0,104.78,84.41,838.0,60.86,332.2,181.05,188.9,340.424158,72.02,492.5,10.96,327.5,10021.99
2020-06-23,20.267436,472.1,3445.0,41.21,155.55,59.84,493.6,106.5,86.35,837.0,62.18,341.0,183.5,197.95,348.6093275,74.3,498.5,11.26,335.4,10246.56
2020-06-22,19.96825004,471.0,3429.0,40.91,156.35,59.38,488.0,106.58,85.3,846.8,60.0,339.55,184.5,198.85,341.804789,72.62,501.2,11.06,330.2,10151.13
2020-06-19,19.91999424,474.9,3476.0,41.37,154.05,58.54,493.0,107.5,86.84,832.8,61.62,343.3,187.85,202.8,346.143915,73.64,503.6,10.82,331.9,10266.29
2020-06-18,19.65941292,473.2,3461.0,41.65,152.85,58.58,491.6,106.84,85.65,826.4,59.9,337.45,184.3,202.2,350.483041,74.64,499.9,11.08,332.5,10186.5
2020-06-17,19.7366222,474.4,3420.0,41.9,145.95,59.26,495.0,107.92,85.1,829.0,59.54,339.55,183.05,204.6,353.04707,74.54,493.6,11.06,333.8,10202.19
2020-06-16,19.5918548,469.1,3375.0,41.95,142.75,57.88,491.4,104.62,82.63,829.2,60.0,331.3,180.0,202.1,354.7235505,75.5,497.1,11.1,335.8,10034.29
2020-06-15,19.14790144,454.0,3385.0,40.58,139.6,55.8,477.6,103.14,80.82,808.6,59.94,327.8,172.55,198.35,348.510711,74.18,485.0,10.94,329.8,9842.56
2020-06-12,19.06586658,452.7,3394.0,40.25,140.85,55.16,465.5,102.8,80.26,805.2,60.8,325.65,168.9,198.35,347.6231625,73.2,487.2,10.88,327.0,9796.37
2020-06-11,19.08999448,451.5,3417.0,40.28,140.35,55.68,465.7,103.5,81.12,808.6,59.9,325.5,169.55,196.55,347.6231625,73.38,484.7,10.69,325.4,9828.58
2020-06-10,19.91034308,469.9,3368.0,42.43,144.45,57.06,473.7,105.26,83.7,831.0,63.86,332.05,173.55,204.1,363.5990355,76.78,507.8,11.49,340.2,10147.18
2020-06-09,19.94894772,472.0,3338.0,42.86,145.0,56.42,468.9,105.36,84.14,833.0,64.96,333.2,172.3,205.5,366.458914,77.5,506.2,11.71,341.3,10184.82
2020-06-08,20.22883136,480.3,3300.0,43.55,145.7,55.2,454.3,103.54,82.46,843.4,65.16,329.25,171.15,209.6,376.320564,78.52,505.4,11.95,350.0,10152.77
2020-06-05,20.28673832,479.7,3395.0,43.64,148.8,55.68,468.5,102.6,83.04,842.0,65.22,332.15,172.45,209.8,374.8413165,77.86,501.2,11.66,350.5,10190.37
2020-06-04,19.80418032,478.1,3488.0,42.82,147.8,56.4,468.6,102.76,81.77,820.0,60.96,332.75,172.5,210.4,362.317021,75.98,508.2,11.61,342.7,10075.68
2020-06-03,19.8813896,483.3,3509.0,42.9,148.9,55.62,477.9,103.86,82.48,826.4,61.32,339.1,174.25,211.1,365.3741325,75.62,504.0,11.6,344.3,10183.77
2020-06-02,18.9162736,468.9,3469.0,40.86,144.7,55.54,472.0,102.92,82.59,797.6,58.52,334.85,172.0,207.6,347.721779,69.88,497.3,11.12,324.5,9951.45
2020-06-01,18.23104124,467.3,3447.0,39.74,138.4,56.68,471.5,103.86,83.03,794.4,55.88,332.7,164.5,210.5,332.732071,65.12,499.8,10.86,309.5,9831.49
2020-05-29,18.23104124,467.3,3447.0,39.74,138.4,56.68,471.5,103.86,83.03,794.4,55.88,332.7,164.5,210.5,332.732071,65.12,499.8,10.7,309.5,9831.49
2020-05-28,18.61226206,473.1,3430.0,39.93,141.9,55.38,478.0,102.84,83.38,794.8,56.78,341.25,167.7,206.0,339.3393765,67.2,492.8,10.75,314.2,9926.03
2020-05-27,18.24551798,463.2,3331.0,39.28,136.85,52.66,462.9,101.32,81.18,780.6,55.58,332.1,166.0,199.0,343.0868035,67.6,487.1,10.84,307.4,9716.52
2020-05-26,18.29377378,470.1,3421.0,38.58,138.8,55.46,485.8,102.58,82.28,775.8,55.28,344.25,177.85,207.7,337.7615125,66.2,494.5,10.39,301.8,9830.83
2020-05-25,18.00906456,467.7,3429.0,37.98,139.25,56.14,500.8,103.82,83.11,769.8,53.5,349.0,179.45,212.3,317.742363,63.08,492.7,9.82,292.9,9824.54
2020-05-22,17.60371584,457.0,3433.0,36.9,137.15,54.78,482.6,102.96,82.18,770.8,52.16,346.9,177.0,203.9,311.3322905,61.9,492.9,9.82,285.9,9688.99
2020-05-21,17.82569252,463.3,3478.0,37.46,141.75,54.98,480.0,104.92,82.96,781.8,54.42,347.6,175.85,207.6,319.122994,62.26,491.0,10.02,285.0,9790.85
2020-05-20,17.82569252,463.3,3478.0,37.46,141.75,54.98,480.0,104.92,82.96,781.8,54.42,347.6,175.85,207.6,319.122994,62.26,491.0,10.09,285.0,9790.85
2020-05-19,17.7098786,457.0,3407.0,37.46,137.95,54.4,467.6,105.44,82.81,760.8,54.66,348.25,172.05,203.8,318.334062,62.2,486.1,9.84,288.5,9764.23
2020-05-18,17.47825076,448.7,3400.0,37.34,137.95,53.0,464.8,105.08,82.55,749.0,54.14,351.55,165.95,194.95,317.6437465,62.96,501.6,9.96,289.2,9740.77
2020-05-15,16.48900686,429.6,3306.0,35.46,133.25,51.44,448.9,103.88,81.16,729.6,51.3,354.05,162.15,184.7,302.4568055,59.46,490.3,9.26,276.2,9483.1
2020-05-14,16.23325112,423.0,3321.0,37.5,130.35,50.84,443.1,103.14,81.0,721.0,52.34,347.8,161.2,180.25,302.949888,60.26,493.9,9.36,277.3,9448.14
2020-05-13,16.90400674,431.1,3390.0,38.08,133.15,52.38,459.5,105.36,83.1,755.4,52.98,349.9,164.0,187.95,311.9239895,62.0,505.6,9.44,277.5,9631.62
2020-05-12,17.20801828,439.1,3366.0,38.64,136.8,51.32,455.0,106.18,83.82,778.0,55.9,348.6,166.0,191.75,325.9275325,65.48,501.4,9.59,289.6,9733.53
2020-05-11,17.14528574,434.0,3326.0,39.05,137.1,48.94,448.8,105.58,83.65,787.0,55.72,344.75,166.0,191.35,325.43445,65.96,497.3,9.75,290.8,9689.71
2020-05-08,17.14046016,432.7,3322.0,39.65,136.8,49.09,445.8,105.0,82.69,788.4,55.76,341.25,166.75,186.7,328.392945,66.4,500.0,9.95,291.3,9665.35
2020-05-07,16.88953,422.9,3288.0,39.15,134.65,48.11,440.3,103.78,83.18,794.6,54.68,342.0,164.25,188.15,330.168042,66.68,488.2,9.79,291.0,9617.98
2020-05-06,16.7447626,419.5,3247.0,38.23,133.95,47.92,439.9,102.78,83.63,766.0,53.44,347.1,164.5,186.05,319.911926,65.4,492.6,9.6,290.3,9571.7
2020-05-05,17.05359972,414.7,3225.0,38.08,132.5,46.96,439.4,101.82,82.44,750.8,53.54,340.45,161.05,181.15,319.6160765,65.62,497.0,9.66,292.0,9512.17
2020-05-04,16.73511144,409.8,3198.0,38.14,131.65,46.51,435.0,99.81,80.55,733.4,52.46,337.6,157.5,173.55,319.6160765,65.4,494.0,10.16,290.0,9390.27
2020-05-01,17.6857507,433.1,3233.0,40.04,138.05,46.51,421.4,101.9,82.26,759.8,54.82,335.45,159.7,174.3,337.1698135,69.66,501.8,10.39,307.3,9629.4
2020-04-30,17.6857507,433.1,3233.0,40.04,138.05,46.51,421.4,101.9,82.26,759.8,54.82,335.45,159.7,174.3,337.1698135,69.66,501.8,10.76,307.3,9629.4
2020-04-29,18.08144826,422.7,3243.0,40.45,139.0,46.87,428.3,102.98,85.06,774.8,56.22,341.85,161.7,179.0,358.8654435,73.74,519.0,10.99,319.8,9865.32
2020-04-28,17.64714606,423.0,3261.0,39.03,135.4,46.08,431.0,104.1,86.75,746.8,55.58,352.75,161.55,182.7,348.8065605,72.16,519.8,10.33,314.8,9889.46
2020-04-27,16.75923934,414.0,3256.0,37.6,136.45,46.6,428.6,104.2,88.03,737.2,54.34,349.5,162.35,177.35,334.0140855,69.88,514.8,9.78,297.8,9758.82
2020-04-24,16.22842554,403.0,3262.0,36.25,140.1,45.9,424.8,106.56,85.97,718.8,52.24,347.45,161.0,175.5,318.0382125,67.48,511.0,9.41,287.0,9625.65
2020-04-23,16.21877438,408.4,3260.0,36.52,140.6,45.68,418.2,104.7,86.46,727.0,53.34,345.55,161.75,176.8,317.939596,67.82,513.6,9.33,288.9,9625.48
2020-04-22,15.9726698,406.8,3320.0,36.07,140.65,45.49,422.6,106.2,86.55,721.6,52.66,344.65,163.65,175.8,315.6714165,68.36,519.2,9.23,293.0,9630.56
2020-04-21,15.93406516,397.4,3282.0,35.89,137.9,44.73,418.0,104.7,85.82,722.6,53.4,335.7,164.6,174.9,318.728528,70.36,511.2,9.25,295.0,9547.85
2020-04-20,16.59034404,409.4,3290.0,36.92,141.35,45.24,424.6,108.36,87.7,742.8,55.52,334.5,160.6,178.4,327.801246,78.7,520.8,9.67,305.2,9785.27
2020-04-17,16.38766968,411.8,3214.0,37.0,140.8,44.54,407.7,106.04,86.0,736.2,55.14,326.85,160.55,175.2,323.856586,77.22,517.6,9.64,303.2,9612.83
2020-04-16,16.01127444,400.2,3210.0,35.61,139.95,44.08,408.8,104.58,84.6,713.4,53.82,320.9,158.75,172.45,316.756198,75.46,519.8,9.19,300.6,9439.91
2020-04-15,16.15121626,400.8,3135.0,35.57,139.25,43.8,401.4,103.28,82.22,721.0,53.54,311.0,160.95,170.0,320.4050085,75.26,515.0,9.4,302.1,9320.2
2020-04-14,16.99086718,411.8,3220.0,37.39,139.3,44.0,411.6,103.46,82.8,762.2,55.58,314.95,168.0,178.5,334.704401,78.14,522.0,9.9,319.1,9538.61
2020-04-13,16.9860416,406.9,3071.0,37.65,139.2,42.8,399.3,102.22,82.12,751.2,54.44,308.7,167.6,177.2,337.7615125,78.12,517.0,9.71,319.4,9452.83
2020-04-09,16.9860416,406.9,3071.0,37.65,139.2,42.8,399.3,102.22,82.12,751.2,54.44,308.7,167.6,177.2,337.7615125,78.12,517.0,10.05,319.4,9452.83
2020-04-08,16.60482078,411.9,3079.0,36.59,144.6,42.96,401.7,104.2,82.45,714.0,54.42,312.45,162.75,175.0,329.37911,75.6,519.6,9.59,313.8,9432.39
2020-04-07,16.99086718,408.4,3138.0,37.31,142.25,42.96,404.8,103.9,82.8,713.0,55.24,316.1,162.8,170.85,331.6472895,76.82,546.6,9.59,315.7,9514.6
2020-04-06,16.48418128,404.0,3014.0,36.37,138.45,43.77,400.6,103.96,83.3,683.0,52.42,326.3,158.25,163.85,317.8409795,74.04,532.0,9.56,307.5,9462.34
2020-04-03,15.65418152,402.0,2995.0,34.32,134.05,42.09,401.7,102.36,81.65,650.4,49.96,322.7,154.2,156.05,301.372024,71.18,531.8,8.84,303.2,9242.44
2020-04-02,15.89063494,412.7,2985.0,34.52,135.9,41.39,391.3,101.08,80.78,645.0,50.82,322.7,152.1,163.0,306.7959315,71.5,530.2,9.0,333.2,9270.96
2020-04-01,15.69761174,412.0,2908.0,34.55,139.85,41.8,395.4,99.84,78.9,655.0,50.4,318.8,156.25,167.1,307.3876305,69.58,522.8,8.9,330.1,9168.98
2020-03-31,16.41179758,426.0,2995.0,35.36,132.85,41.84,402.2,99.45,79.85,669.6,53.06,314.05,159.95,174.4,324.842751,74.56,520.2,9.26,343.4,9311.92
2020-03-30,16.05953024,424.1,2975.0,34.25,131.95,41.33,393.8,99.8,77.8,665.8,52.1,308.8,157.95,172.5,318.925761,70.3,536.0,9.52,332.4,9174.39
2020-03-27,17.04394856,425.5,2865.0,34.24,131.7,39.45,381.8,97.44,76.0,663.2,52.9,296.65,156.85,172.1,317.54513,70.68,515.0,9.36,323.4,8996.37
2020-03-26,17.72435534,445.4,2974.0,36.06,136.25,40.25,392.8,98.7,76.92,697.4,55.12,297.4,161.1,170.8,323.264887,71.4,513.6,9.87,338.0,9203.98
2020-03-25,16.70615796,431.2,2968.0,34.7,133.4,40.63,380.9,96.61,74.56,677.6,55.08,295.35,156.7,160.9,315.375567,69.34,510.6,9.21,329.7,8989.16
2020-03-24,15.99197212,430.7,2991.0,33.96,132.45,40.61,356.2,94.21,72.57,657.8,54.5,291.35,153.8,160.1,298.3149125,65.14,517.6,8.96,307.2,8733.32
2020-03-23,14.4043563,388.2,2872.0,29.85,120.5,39.92,323.8,91.98,70.02,569.6,51.22,278.6,137.75,147.9,257.389065,55.8,485.0,7.9,271.0,8160.79
2020-03-20,15.441856,411.7,2916.0,31.95,127.2,42.81,340.0,97.98,74.0,582.4,53.52,292.7,143.95,159.5,274.8441855,56.32,518.2,8.16,284.3,8623.86
2020-03-19,15.23918164,410.7,3100.0,30.34,128.0,40.46,346.6,99.8,75.7,583.0,52.3,308.05,139.6,160.15,282.832122,55.48,527.0,8.5,282.6,8782.24
2020-03-18,14.52017022,401.3,2895.0,29.01,126.2,35.75,327.4,94.23,72.02,564.0,51.32,290.2,134.8,159.85,271.787074,54.7,523.2,8.09,266.9,8338.74
2020-03-17,15.01720496,394.3,2807.0,31.48,133.0,34.54,330.8,93.83,73.94,554.0,51.18,299.2,143.4,157.55,276.8165155,58.42,527.2,8.37,277.7,8493.04
2020-03-16,14.63115856,386.9,2702.0,31.16,127.3,33.24,332.7,90.0,70.19,597.0,49.4,292.7,135.45,171.0,284.9030685,60.22,480.5,7.65,269.7,8227.08
2020-03-13,15.21505374,400.1,2745.0,34.11,129.05,33.22,333.0,90.0,70.95,642.8,52.32,283.1,143.45,186.5,325.9275325,67.7,474.5,9.07,290.1,8367.56
2020-03-12,15.19092584,399.7,2681.0,34.66,127.85,32.64,330.7,90.13,69.96,639.4,50.36,274.45,138.45,189.9,332.4362215,68.86,466.4,8.29,286.9,8270.44
2020-03-11,17.28522756,441.6,2912.0,39.77,134.7,35.4,365.1,96.13,77.55,745.0,58.22,297.1,155.8,208.7,390.324107,81.6,504.2,9.48,332.8,9152.5
2020-03-10,17.36243684,454.8,2927.0,40.61,134.4,35.59,367.0,96.82,77.3,755.6,60.0,297.35,157.45,215.0,389.0420925,81.66,510.0,10.02,333.5,9195.93
2020-03-09,17.52650656,454.8,2897.0,40.25,133.15,35.26,367.2,97.96,76.04,765.8,59.96,298.75,159.7,221.1,390.324107,81.68,519.8,9.27,334.7,9196.6
2020-03-06,18.93557592,479.3,3028.0,44.08,140.45,37.06,387.7,101.14,79.27,822.8,62.8,315.05,168.6,230.0,423.9523335,88.98,544.0,10.46,369.5,9736.82
2020-03-05,19.79452916,499.2,3108.0,45.76,143.55,38.59,406.3,105.48,82.09,859.4,64.36,330.3,180.4,239.3,436.871095,92.38,557.2,10.57,385.0,10143.57
